02/08/2016 11:12:17
1
 	Напряжение Uab	Напряжение Ubc	Udc1_rms	Ic12_pwm	Ic34_pwm	Напряжение Uca	Ia3+Ia4	Ib3+Ib4	Ic3+Ic4	Ia1+Ia2	Ib1+Ib2	Ic1+Ic2	Q12rms	Q34rms	
1860	-349,7	889,8	1248,7	-1	0	-560,1	-2	-2	-1	-2	-1	-1	0	0	
1861	-341,6	880,4	1248,7	-1	0	-564,2	-2	-2	-1	-2	-1	-2	0	0	
1862	-340,2	869,5	1248,7	-1	0	-556,1	-2	-2	-1	-2	-1	0	0	0	
1863	-336,2	862,7	1248,7	-1	0	-558,8	-2	-2	-1	-2	-2	-1	0	0	
1864	-330,7	858,6	1248,8	-1	-1	-553,4	-2	-2	-1	-2	-2	-1	0	0	
1865	-330,7	853,2	1248,8	-1	-1	-554,7	-2	-2	-1	-1	-2	-1	0	0	
1866	-328,0	851,9	1248,8	-1	-1	-560,1	-2	-2	-1	-1	-2	-1	0	0	
1867	-326,7	853,2	1248,8	-1	-1	-556,1	-2	-2	-1	-2	-2	-1	0	0	
1868	-329,4	854,6	1248,8	-1	-1	-549,3	-2	-2	-1	-2	-2	-1	0	0	
1869	-333,5	860,0	1248,8	-1	-1	-553,4	-2	-2	-1	-2	-2	-1	0	0	
1870	-342,9	862,7	1248,8	-1	-1	-547,9	-2	-2	-1	-2	-2	-1	0	0	
1871	-352,4	870,9	1248,8	-1	-1	-549,3	-2	-2	-1	-2	-2	-2	0	0	
1872	-366,0	879,0	1248,8	-1	-1	-541,2	-2	-2	-1	-2	-2	-2	0	0	
1873	-383,6	887,1	1248,8	-1	-1	-538,4	-2	-2	-1	-2	-2	-2	0	0	
1874	-401,3	900,7	1248,8	-1	-1	-530,3	-2	-2	-1	-2	-2	-2	0	0	
1875	-421,6	911,5	1248,8	-1	-1	-516,7	-2	-2	-1	-2	-2	-1	0	0	
1876	-447,4	923,8	1248,8	-1	-1	-505,9	-2	-2	-1	-2	-3	-1	0	0	
1877	-470,5	938,7	1248,8	-1	-1	-499,1	-2	-2	-1	-1	-2	-1	0	0	
1878	-501,6	949,5	1248,8	-1	-1	-478,8	-2	-2	-1	-1	-2	-2	0	0	
1879	-531,5	964,4	1248,8	-1	-1	-466,6	-3	-3	-2	-1	-2	-1	0	0	
1880	-564,0	976,7	1248,7	-1	-1	-442,1	-1	-3	0	-1	-2	-1	0	0	
1881	-596,6	992,9	1248,7	-1	-1	-425,9	-2	-3	-1	-1	-2	-1	0	0	
1882	-630,5	1002,4	1248,7	-1	-1	-401,4	-1	-2	0	-1	-2	-1	0	0	
1883	-665,8	1013,3	1248,7	-1	-1	-377,0	-1	-2	0	-1	-1	-1	0	0	
1884	-701,0	1022,8	1248,7	-1	-1	-348,5	-1	-2	-1	-2	-1	-1	0	0	
1885	-736,3	1030,9	1248,7	-1	-1	-328,2	-1	-2	0	-2	-1	-1	0	0	
1886	-771,6	1035,0	1248,7	-1	-1	-294,3	-1	-2	0	-2	-1	-2	0	0	
1887	-804,1	1036,3	1248,7	-1	-1	-265,8	-1	-2	0	-2	-1	-1	0	0	
1888	-838,0	1033,6	1248,7	-1	0	-226,5	-1	-2	0	-2	-2	-1	0	0	
1889	-874,7	1021,4	1248,7	-1	0	-184,4	-1	-2	0	-1	-2	-1	0	0	
1890	-893,6	1007,9	1248,7	-1	0	-142,4	-2	-2	0	-1	-1	-1	0	0	
1891	-922,1	987,5	1248,7	-1	0	-93,5	-2	-2	0	-2	-1	-1	0	0	
1892	-949,3	963,1	1248,7	-1	0	-39,3	-2	-2	0	-2	-1	-1	0	0	
1893	-973,7	934,6	1248,7	-1	0	4,1	-1	-2	0	-2	-1	-1	0	0	
1894	-994,0	910,2	1248,7	-1	0	52,9	-1	-2	0	-2	-1	-1	0	0	
1895	-1010,3	884,4	1248,7	-1	0	92,3	-1	-2	0	-2	-1	0	0	0	
1896	-1025,2	857,3	1248,6	0	0	139,8	-1	-1	0	-2	-1	-1	0	0	
1897	-1038,8	830,2	1248,6	0	0	175,0	-1	-1	-1	-2	-2	0	0	0	
1898	-1045,6	803,0	1248,6	0	0	213,0	-1	-1	0	-2	-1	-1	0	0	
1899	-1051,0	777,3	1248,6	0	0	244,2	-1	-1	0	-2	-1	-1	0	0	
1900	-1052,3	752,9	1248,6	0	0	278,1	-1	-1	-1	-2	-1	0	0	0	
1901	-1053,7	729,8	1248,6	0	0	295,7	-1	-1	0	-2	-1	-1	0	0	
1902	-1053,7	704,0	1248,6	0	0	321,5	-1	-1	0	-2	-1	0	0	0	
1903	-1051,0	682,3	1248,6	0	0	333,7	-1	-2	0	-3	-2	-1	0	0	
1904	-1044,2	662,0	1248,7	0	0	352,7	-2	-2	-1	-2	-1	-1	0	0	
1905	-1037,4	643,0	1248,7	0	0	355,4	-2	-2	-1	-2	-2	0	0	0	
1906	-1022,5	630,8	1248,7	0	0	363,6	-2	-2	-1	-2	-2	-1	0	0	
1907	-1013,0	615,9	1248,7	0	0	366,3	-2	-2	-1	-2	-2	-1	0	0	
1908	-998,1	605,0	1248,7	0	0	369,0	-2	-3	-1	-1	-1	-1	0	0	
1909	-987,2	592,8	1248,7	0	0	359,5	-2	-3	-1	-2	-1	-1	0	0	
1910	-968,2	586,0	1248,7	0	0	358,1	-2	-3	-1	-2	-2	-2	0	0	
1911	-957,4	576,5	1248,7	0	0	345,9	-2	-3	-1	-2	-2	-2	0	0	
1912	-942,5	572,4	1248,8	-1	-1	344,6	-2	-2	-1	-2	-2	-1	0	0	
1913	-931,6	565,7	1248,8	-1	-1	328,3	-2	-2	-1	-1	-2	-1	0	0	
1914	-915,3	565,7	1248,8	-1	-1	318,8	-2	-2	-1	-1	-2	-1	0	0	
1915	-905,9	560,2	1248,8	-1	-1	309,3	-2	-2	-1	-1	-2	-2	0	0	
1916	-892,3	561,6	1248,8	-1	-1	305,2	-2	-3	-1	-1	-2	-2	0	0	
1917	-882,8	558,9	1248,8	-1	-1	293,0	-2	-3	-1	-1	-2	-2	0	0	
1918	-877,4	557,5	1248,8	-1	-1	290,3	-2	-3	-1	-1	-2	-2	0	0	
1919	-869,2	557,5	1248,8	-1	-1	280,8	-2	-3	-1	-1	-2	-1	0	0	
1920	-865,2	554,8	1248,7	-1	-1	282,2	-2	-3	-1	-2	-3	-1	0	0	
1921	-862,4	554,8	1248,7	-1	-1	278,1	-2	-2	-1	-1	-2	-1	0	0	
1922	-859,7	550,7	1248,7	-1	-1	279,5	-2	-2	-1	-2	-2	-1	0	0	
1923	-862,4	549,4	1248,7	-1	-1	283,5	-2	-2	-1	-1	-3	-1	0	0	
1924	-861,1	549,4	1248,7	-1	-1	294,4	-2	-2	-1	-2	-2	-1	0	0	
1925	-871,9	538,5	1248,7	-1	-1	299,8	-2	-2	-1	-1	-2	-1	0	0	
1926	-881,4	527,7	1248,7	-1	-1	317,4	-2	-2	-1	-1	-2	-2	0	0	
1927	-885,5	523,6	1248,7	-1	-1	329,7	-2	-2	-1	-1	-1	-2	0	0	
1928	-897,7	511,4	1248,7	-1	-1	356,8	-2	-2	-1	-2	-1	-1	0	0	
1929	-909,9	497,8	1248,7	-1	-1	375,8	-2	-2	0	-1	-1	-1	0	0	
1930	-915,3	489,7	1248,7	-1	-1	402,9	-1	-2	-1	-1	-1	-1	0	0	
1931	-933,0	470,7	1248,7	-1	-1	430,0	-1	-2	0	-1	-2	-1	0	0	
1932	-946,5	454,4	1248,7	-1	-1	466,7	-1	-1	0	-2	-2	-1	0	0	
1933	-958,8	434,1	1248,7	-1	-1	493,8	-1	-2	0	-2	-1	0	0	0	
1934	-976,4	412,4	1248,7	-1	-1	535,8	-1	-1	0	-2	-1	-1	0	0	
1935	-988,6	389,3	1248,7	-1	-1	563,0	-1	-2	0	-2	-1	-1	0	0	
1936	-1002,2	364,9	1248,6	0	0	607,7	-1	-2	0	-2	-1	0	0	0	
1937	-1014,4	340,5	1248,6	0	0	643,0	-1	-1	0	-2	-1	-1	0	0	
1938	-1019,8	317,4	1248,6	0	0	681,0	-1	-1	-1	-2	-1	-1	0	0	
1939	-1030,6	278,1	1248,6	0	0	720,3	-1	-1	0	-2	-1	-1	0	0	
1940	-1030,6	246,9	1248,6	0	0	761,0	-1	-1	-1	-1	-1	-1	0	0	
1941	-1027,9	208,9	1248,6	0	0	792,2	-1	-1	0	-1	-1	-1	0	0	
1942	-1018,4	161,5	1248,6	0	0	832,9	-1	-1	0	-2	-1	-1	0	0	
1943	-1003,5	115,3	1248,6	0	0	860,0	-1	-1	0	-1	-1	0	0	0	
1944	-987,2	66,5	1248,7	0	0	898,0	-1	-1	0	-1	-2	-1	0	0	
1945	-973,7	10,9	1248,7	0	0	923,8	-1	-2	0	-1	-2	-1	0	0	
1946	-946,5	-32,5	1248,7	0	0	946,8	-1	-1	0	-2	-2	-1	0	0	
1947	-922,1	-75,9	1248,7	0	0	973,9	-1	-2	-1	-2	-2	-1	0	0	
1948	-900,4	-120,7	1248,7	0	0	998,4	-1	-2	-1	-2	-1	-1	0	0	
1949	-880,1	-164,1	1248,7	0	0	1010,6	-2	-2	-1	-2	-1	-1	0	0	
1950	-854,3	-200,7	1248,7	0	0	1030,9	-2	-2	0	-2	-1	0	0	0	
1951	-829,9	-234,6	1248,7	0	0	1037,7	-2	-2	0	-2	-2	-1	0	0	
1952	-809,5	-267,2	1248,6	0	0	1051,3	-2	-1	0	-2	-2	-1	0	0	
1953	-790,6	-298,4	1248,6	0	0	1051,3	-2	-2	-1	-2	-1	0	0	0	
1954	-764,8	-317,3	1248,6	0	0	1052,6	-2	-2	-1	-2	-1	-1	0	0	
1955	-741,7	-333,6	1248,6	0	0	1049,9	-2	-2	-1	-1	-2	-1	0	0	
1956	-720,0	-351,3	1248,6	0	0	1048,5	-1	-2	-1	-2	-2	-1	0	0	
1957	-702,4	-364,8	1248,6	0	0	1036,3	-2	-2	-1	-2	-2	-1	0	0	
1958	-684,8	-371,6	1248,6	0	0	1032,3	-2	-2	-1	-1	-2	-2	0	0	
1959	-669,8	-377,0	1248,6	0	0	1014,6	-1	-2	-1	-2	-2	-2	0	0	
1960	-652,2	-378,4	1248,7	-1	-1	1006,5	-2	-2	-1	-2	-2	-2	0	0	
1961	-641,4	-381,1	1248,7	-1	-1	987,5	-1	-2	-1	-2	-2	-1	0	0	
1962	-625,1	-373,0	1248,7	-1	-1	971,2	-2	-2	-1	-2	-3	-1	0	0	
1963	-615,6	-368,9	1248,7	-1	-1	955,0	-2	-2	-1	-2	-1	-2	0	0	
1964	-604,7	-360,8	1248,7	-1	-1	940,0	-1	-2	-1	-2	-2	-1	0	0	
1965	-595,2	-354,0	1248,7	-1	-1	918,3	-2	-2	-1	-2	-2	-1	0	0	
1966	-588,5	-345,8	1248,7	-1	-1	906,1	-2	-2	-1	-2	-2	-1	0	0	
1967	-577,6	-337,7	1248,7	-1	-1	884,4	-1	-3	-1	-2	-2	-1	0	0	
1968	-570,8	-330,9	1248,7	-1	-1	876,3	-3	-3	-1	-2	-2	-1	0	0	
1969	-568,1	-325,5	1248,7	-1	-1	858,6	-2	-3	-1	-2	-2	-2	0	0	
1970	-558,6	-316,0	1248,7	-1	-1	846,4	-2	-3	-1	-2	-2	-2	0	0	
1971	-551,8	-309,2	1248,7	-1	-1	835,6	-2	-3	-1	-2	-2	-1	0	0	
1972	-546,4	-307,9	1248,7	-1	-1	831,5	-2	-3	-1	-2	-2	-1	0	0	
1973	-542,3	-309,2	1248,7	-1	-1	819,3	-2	-2	-1	-2	-2	-2	0	0	
1974	-536,9	-309,2	1248,7	-1	-1	820,7	-2	-2	-2	-2	-2	-2	0	0	
1975	-530,1	-316,0	1248,7	-1	-1	813,9	-2	-2	-2	-2	-2	-1	0	0	
1976	-522,0	-321,4	1248,7	-1	-1	819,3	-2	-2	-2	-2	-2	-1	0	0	
1977	-513,9	-332,3	1248,7	-1	-1	819,3	-2	-2	-1	-2	-1	-2	0	0	
1978	-505,7	-344,5	1248,7	-1	-1	824,7	-2	-2	-1	-2	-2	-2	0	0	
1979	-500,3	-362,1	1248,7	-1	-1	830,2	-2	-2	0	-1	-2	-1	0	0	
1980	-485,4	-377,0	1248,7	-1	-1	843,7	-2	-2	0	-1	-2	-1	0	0	
1981	-475,9	-402,8	1248,7	-1	-1	850,5	-2	-2	0	-1	-2	-1	0	0	
1982	-461,0	-423,1	1248,7	-1	-1	866,8	-2	-2	0	-2	-1	-2	0	0	
1983	-447,4	-453,0	1248,7	-1	-1	876,3	-2	-2	0	-2	-1	-1	0	0	
1984	-433,8	-485,5	1248,6	-1	0	896,6	-2	-2	0	-1	-1	-1	0	0	
1985	-421,6	-520,8	1248,6	-1	0	908,8	-2	-2	-1	-1	-1	-1	0	0	
1986	-397,2	-549,3	1248,6	-1	0	923,8	-2	-2	-1	-1	-1	-1	0	0	
1987	-379,6	-585,9	1248,6	-1	0	941,4	-2	-2	0	-1	-1	-1	0	0	
1988	-360,6	-625,2	1248,6	-1	0	960,4	-2	-2	-1	-1	-1	-1	0	0	
1989	-340,2	-661,9	1248,6	-1	0	969,9	-2	-2	-1	-1	-1	-1	0	0	
1990	-313,1	-695,8	1248,6	-1	0	991,6	-1	-2	0	-1	-1	-1	0	0	
1991	-291,4	-733,8	1248,6	-1	0	998,4	-1	-2	-1	-1	-1	-1	0	0	
1992	-267,0	-771,7	1248,6	0	0	1017,3	-2	-2	-1	-1	-1	0	0	0	
1993	-237,1	-808,4	1248,6	0	0	1020,1	-1	-2	0	-1	-1	-1	0	0	
1994	-201,9	-840,9	1248,6	0	0	1020,1	-1	-1	0	-2	0	0	0	0	
1995	-168,0	-873,5	1248,6	0	0	1018,7	-1	-1	0	-2	-1	0	0	0	
1996	-124,6	-906,0	1248,6	0	0	1010,6	-1	-1	0	-2	-1	0	0	0	
1997	-81,2	-935,9	1248,6	0	0	992,9	-1	-2	0	-2	-2	0	0	0	
1998	-37,8	-963,0	1248,6	0	0	980,7	-1	-2	0	-2	-1	-1	0	0	
1999	11,1	-987,4	1248,6	0	0	952,2	-2	-2	-1	-2	-1	-1	0	0	
2000	54,5	-1009,1	1248,7	0	0	936,0	-2	-2	-1	-2	-1	-1	0	0	
2001	93,8	-1032,2	1248,7	0	0	908,8	-2	-2	-1	-2	-2	-1	0	0	
2002	139,9	-1041,7	1248,7	0	0	884,4	-2	-2	-1	-2	-2	-1	0	0	
2003	173,8	-1055,2	1248,7	0	0	858,6	-1	-2	-1	-2	-2	-1	0	0	
2004	210,5	-1064,7	1248,7	0	0	835,6	-3	-2	-1	-2	-2	-1	0	0	
2005	243,0	-1068,8	1248,7	0	0	803,0	-3	-2	-1	-2	-2	-1	0	0	
2006	268,8	-1074,2	1248,7	0	0	782,7	-2	-2	-1	-1	-3	-1	0	0	
2007	293,2	-1074,2	1248,7	0	0	751,5	-2	-2	-1	-1	-2	-1	0	0	
2008	314,9	-1068,8	1248,7	-1	-1	731,1	-1	-2	-1	-1	-2	-1	0	0	
2009	332,5	-1066,1	1248,7	-1	-1	704,0	-2	-3	-1	-1	-3	-1	0	0	
2010	346,1	-1053,9	1248,7	-1	-1	681,0	-2	-3	-1	-1	-3	-1	0	0	
2011	359,7	-1041,7	1248,7	-1	-1	656,5	-2	-3	-1	-1	-2	-1	0	0	
2012	366,4	-1028,1	1248,7	-1	-1	641,6	-2	-2	-1	-1	-2	-1	0	0	
2013	370,5	-1013,2	1248,7	-1	-1	615,9	-2	-3	-1	-2	-2	-2	0	0	
2014	371,9	-999,6	1248,7	-1	-1	605,0	-2	-2	-2	-1	-2	-1	0	0	
2015	370,5	-982,0	1248,7	-1	-1	581,9	-2	-2	-2	-1	-2	-1	0	0	
2016	369,2	-963,0	1248,7	-1	-1	575,2	-2	-2	-2	-2	-2	-1	0	0	
2017	362,4	-948,1	1248,7	-1	-1	558,9	-2	-2	-2	-2	-2	-1	0	0	
2018	361,0	-927,7	1248,7	-1	-1	546,7	-1	-2	-1	-2	-2	-1	0	0	
2019	355,6	-911,4	1248,7	-1	-1	535,8	-1	-2	-1	-2	-2	-1	0	0	
2020	348,8	-896,5	1248,7	-1	-1	530,4	-2	-2	-1	-2	-2	-1	0	0	
2021	340,7	-883,0	1248,7	-1	-1	518,2	-2	-2	-1	-2	-2	-1	0	0	
2022	335,2	-873,5	1248,7	-1	-1	516,8	-2	-2	-1	-2	-2	-1	0	0	
2023	329,8	-861,3	1248,7	-1	-1	504,6	-2	-2	-1	-2	-1	-1	0	0	
2024	325,8	-853,1	1248,7	-1	-1	506,0	-2	-2	-1	-1	-1	-1	0	0	
2025	321,7	-849,1	1248,7	-1	-1	497,8	-2	-2	-1	-2	-1	-2	0	0	
2026	323,0	-840,9	1248,7	-1	-1	495,1	-2	-2	-1	-1	-2	-2	0	0	
2027	324,4	-836,8	1248,7	-1	-1	491,1	-2	-2	0	-2	-2	-2	0	0	
2028	325,8	-834,1	1248,7	-1	-1	491,1	-2	-2	0	-2	-2	-2	0	0	
2029	333,9	-840,9	1248,7	-1	-1	481,6	-2	-2	0	-2	-2	0	0	0	
2030	340,7	-845,0	1248,7	-1	-1	482,9	-2	-2	0	-1	-2	-1	0	0	
2031	352,9	-850,4	1248,7	-1	-1	472,1	-2	-2	0	-2	-2	-2	0	0	
2032	366,4	-858,5	1248,7	-1	0	473,4	-2	-2	0	-2	-2	-2	0	0	
2033	380,0	-872,1	1248,7	-1	0	458,5	-2	-2	-1	-2	-2	-1	0	0	
2034	407,1	-874,8	1248,7	-1	0	455,8	-2	-2	0	-2	-2	-1	0	0	
2035	423,4	-893,8	1248,7	-1	0	446,3	-1	-2	0	-2	-1	-1	0	0	
2036	449,2	-906,0	1248,7	-1	0	440,9	-1	-2	0	-2	-1	-1	0	0	
2037	475,0	-922,3	1248,7	-1	0	424,6	-1	-2	0	-2	-1	-1	0	0	
2038	503,4	-939,9	1248,7	-1	0	415,1	-1	-2	0	-2	-1	-1	0	0	
2039	536,0	-954,9	1248,7	-1	0	394,8	-1	-2	0	-2	-1	-1	0	0	
2040	567,2	-969,8	1248,7	-1	0	383,9	-2	-2	0	-1	-1	-1	0	0	
2041	599,7	-990,1	1248,7	-1	0	362,2	-1	-2	0	-1	-2	-1	0	0	
2042	637,7	-999,6	1248,7	-1	0	344,6	-2	-2	-1	-1	-2	0	0	0	
2043	673,0	-1014,5	1248,7	-1	0	320,2	-2	-2	-1	-1	-2	-1	0	0	
2044	708,3	-1028,1	1248,7	-1	0	302,5	-2	-2	-1	-1	-2	-1	0	0	
2045	744,9	-1040,3	1248,7	-1	0	274,0	-2	-3	-1	-2	-2	-1	0	0	
2046	777,4	-1049,8	1248,7	-1	0	251,0	-2	-3	-1	-1	-2	-2	0	0	
2047	815,4	-1048,4	1248,7	-1	0	213,0	-2	-2	-1	-2	-1	-1	0	0	
